appName,link,tags
Valakas Story,https://store.steampowered.com/app/1171310/Valakas_Story,"Action,Adventure,Casual,Violent,Atmospheric,Gore,Horror,Comedy,Difficult,Memes,Story Rich,Souls-like,Indie,Sexual Content"
Uncharted Waters Origin,https://store.steampowered.com/app/1574360/Uncharted_Waters_Origin,"RPG,Simulation,Strategy,MMORPG,Turn-Based Strategy,Massively Multiplayer,Tactical RPG,Adventure,Online Co-Op,Turn-Based Tactics,Sailing,3D,Third Person,Management,Economy,Historical,Open World,PvE,PvP,Trading"
Do Not Feed the Monkeys,https://store.steampowered.com/app/658850/Do_Not_Feed_the_Monkeys,"Point & Click,Political Sim,Management,2D,Dark Humor,Strategy,Multiple Endings,Funny,Choices Matter,Story Rich,Pixel Graphics,Simulation,Adventure,Dystopian,Resource Management,Atmospheric,Singleplayer,Nudity,Sexual Content,Mature"
Way of the Hunter,https://store.steampowered.com/app/1288320/Way_of_the_Hunter,"Adventure,Shooter,Hunting,Exploration,FPS,Realistic,3D,First-Person,Colorful,Nature,Relaxing,America,Open World,Stealth,Controller,Gun Customization,Singleplayer,Multiplayer,Co-op,Online Co-Op"
Last Epoch,https://store.steampowered.com/app/899770/Last_Epoch,"Action RPG,Hack and Slash,RPG,Loot,Isometric,Action,Early Access,Adventure,Indie,Multiplayer,Gore,Dungeon Crawler,Violent,Singleplayer,Top-Down,Character Customization,Fantasy,Co-op,Time Travel,Magic"
,https://store.steampowered.com/agecheck/app/287700,
Ghost Exile,https://store.steampowered.com/app/1807080/Ghost_Exile,"Horror,Online Co-Op,Multiplayer,Co-op,Psychological Horror,Action,Perma Death,Choices Matter,First-Person,Early Access,Atmospheric,Indie,PvE,3D,Team-Based,Singleplayer,VR"
We Were Here Together,https://store.steampowered.com/app/865360/We_Were_Here_Together,"Story Rich,Online Co-Op,Co-op Campaign,Puzzle,Escape Room,Exploration,Adventure,Linear,Action-Adventure,Co-op,Multiplayer,Horror,Investigation,Mystery,First-Person,Atmospheric,Psychological Horror,Dark,Casual,Indie"
Fear Therapy,https://store.steampowered.com/app/1695840/Fear_Therapy,"Horror,Multiplayer,Psychological Horror,Co-op,Early Access,Indie,Violent,First-Person,Demons,Survival Horror,Supernatural,PvE,Dark,Difficult,Psychological,PvP,Investigation,Thriller,Mystery,Realistic"
Half-Life 2,https://store.steampowered.com/app/220/HalfLife_2,"FPS,Action,Sci-fi,Classic,Singleplayer,Story Rich,Shooter,First-Person,Adventure,Dystopian,Atmospheric,Zombies,Silent Protagonist,Physics,Aliens,Great Soundtrack,Horror,Puzzle,Multiplayer,Moddable"
One Piece Burning Blood,https://store.steampowered.com/app/425220/One_Piece_Burning_Blood,"Anime,Action,Fighting,Multiplayer,Pirates,Singleplayer,Local Multiplayer,Beat 'em up,Story Rich,Co-op,PvP,RPG,3D Fighter"
RUSSIAPHOBIA,https://store.steampowered.com/app/1184160/RUSSIAPHOBIA,"Action,Memes,Indie,Massively Multiplayer,Adventure,Comedy,RPG,Simulation,Horror,Funny,Strategy,Relaxing,Story Rich,Family Friendly,Singleplayer,Political Sim,Open World,Stylized,Idler,Action-Adventure"
Nova Lands,https://store.steampowered.com/app/1501610/Nova_Lands,"Automation,Sandbox,Base Building,Adventure,Open World Survival Craft,Survival,Open World,Resource Management,Pixel Graphics,Crafting,Strategy,Singleplayer,Building,Casual,2D,Exploration,Simulation,Indie,Farming Sim,Multiplayer"
Phoenix Point,https://store.steampowered.com/app/839770/Phoenix_Point,"Tactical,Turn-Based Strategy,Grand Strategy,RPG,Procedural Generation,Third-Person Shooter,Strategy,Perma Death,PvE,Aliens,Character Customization,Post-apocalyptic,Third Person,First-Person,Horror,Isometric,Tutorial,Tactical RPG,Transhumanism,3D"
Thief Simulator,https://store.steampowered.com/app/704850/Thief_Simulator,"Simulation,Stealth,Crime,Singleplayer,Adventure,First-Person,Open World,Action,Heist,Indie,Sandbox,Realistic,Funny,RPG,Silent Protagonist,Exploration,FPS,Atmospheric,Immersive Sim,Casual"
Red Orchestra 2: Heroes of Stalingrad with Rising Storm,https://store.steampowered.com/app/35450/Red_Orchestra_2_Heroes_of_Stalingrad_with_Rising_Storm,"Realistic,World War II,FPS,Multiplayer,Historical,Action,Tactical,First-Person,Shooter,Military,Team-Based,War,Simulation,Atmospheric,Tanks,Singleplayer,Gore,Difficult,Co-op,Strategy"
Day of Dragons,https://store.steampowered.com/app/1088090/Day_of_Dragons,"Simulation,Dragons,Survival,Indie,Early Access,Multiplayer,RPG,Open World,Sandbox,Fantasy,Flight,Exploration,PvP,Immersive Sim,Survival Horror,3D,Tactical RPG,First-Person,Realistic,Third Person"
Doomsday Hunters,https://store.steampowered.com/app/1175360/Doomsday_Hunters,"Twin Stick Shooter,Difficult,Action Roguelike,Perma Death,Bullet Hell,Roguelite,Dungeon Crawler,Arcade,Roguelike,2.5D,Cyberpunk,Post-apocalyptic,Procedural Generation,Pixel Graphics,Action,Destruction,Singleplayer,Indie,Early Access,Gore"
Trainz Railroad Simulator 2022,https://store.steampowered.com/app/1784570/Trainz_Railroad_Simulator_2022,"Simulation,Trains,Level Editor,Multiplayer,Sandbox,Driving,Open World,Realistic,Transportation,Building,Relaxing,Physics,Historical,Tutorial,Singleplayer,3D,Third Person,Moddable,Resource Management,Co-op"
Fission Superstar X,https://store.steampowered.com/app/793680/Fission_Superstar_X,"Action Roguelike,Roguelite,Indie,Difficult,Action,Great Soundtrack,Funny,RPG,Space,2D,Retro,Replay Value,Sci-fi,Singleplayer,Perma Death,Colorful,Villain Protagonist,Shoot 'Em Up"
The Jackbox Party Pack 9,https://store.steampowered.com/app/1850960/The_Jackbox_Party_Pack_9,"Casual,Board Game,Trivia,Word Game,2D,Comedy,Cartoon,Family Friendly,Party,Colorful,Party Game,Local Multiplayer,Funny,PvP,Team-Based,Indie,Strategy,Co-op,Local Co-Op"
Hotline Miami,https://store.steampowered.com/app/219150/Hotline_Miami,"Great Soundtrack,Violent,Action,Indie,Top-Down,Pixel Graphics,1980s,Fast-Paced,Gore,Retro,Psychedelic,Difficult,Singleplayer,Surreal,Shooter,2D,Top-Down Shooter,Atmospheric,Addictive,Music"
The Bookwalker: Thief of Tales,https://store.steampowered.com/app/1432100/The_Bookwalker_Thief_of_Tales,"Adventure,Singleplayer,Turn-Based Tactics,Atmospheric,Noir,Isometric,Story Rich,Lore-Rich,Dark Fantasy,Surreal,Mystery,Dystopian,First-Person,Thriller,Detective,Exploration,Narration,Point & Click,Drama,Puzzle"
Occupy Mars: The Game,https://store.steampowered.com/app/758690/Occupy_Mars_The_Game,"Resource Management,Space,Survival,Open World,Base Building,Simulation,Mars,Building,Crafting,Sci-fi,Sandbox,Exploration,First-Person,Singleplayer,Indie,Co-op,Early Access,Online Co-Op,FPS,Atmospheric"
Don't Starve,https://store.steampowered.com/app/219740/Dont_Starve,"Survival,Open World Survival Craft,Crafting,Adventure,Indie,Sandbox,Singleplayer,Perma Death,Open World,Exploration,Multiplayer,Roguelike,Replay Value,Moddable,Difficult,Simulation,2D,Top-Down,Survival Horror,Horror"
Portal,https://store.steampowered.com/app/400/Portal,"Puzzle,Puzzle Platformer,First-Person,3D Platformer,Singleplayer,Sci-fi,Comedy,Female Protagonist,Funny,Physics,Action,Story Rich,Classic,Platformer,Science,Atmospheric,FPS,Dark Humor,Short,Adventure"
Lobotomy Corporation | Monster Management Simulation,https://store.steampowered.com/app/568220/Lobotomy_Corporation__Monster_Management_Simulation,"Management,Difficult,Simulation,Story Rich,Horror,Psychological Horror,Gore,Indie,Great Soundtrack,Strategy,Singleplayer,2D,Cute,Lovecraftian,Anime,Atmospheric,RTS,Roguelike,Roguelite,Visual Novel"
Enter the Gungeon,https://store.steampowered.com/app/311690/Enter_the_Gungeon,"Bullet Hell,Action Roguelike,Roguelike,Pixel Graphics,Difficult,Dungeon Crawler,Indie,Local Co-Op,Twin Stick Shooter,Action,Multiplayer,2D,Co-op,Top-Down,Shooter,Singleplayer,Loot,Roguelite,Cute,Funny"
"Please, Forgive Me",https://store.steampowered.com/app/2484360/Please_Forgive_Me,"Horror,Psychological Horror,Dark,Demons,Supernatural,Cinematic,Dynamic Narration,Singleplayer,3D Platformer,3D,First-Person,Indie,Violent,Simulation,Walking Simulator,Exploration,Hidden Object"
Left 4 Dead,https://store.steampowered.com/app/500/Left_4_Dead,"Zombies,Co-op,Multiplayer,FPS,Action,Horror,Shooter,Online Co-Op,Survival,Team-Based,First-Person,Post-apocalyptic,Singleplayer,Atmospheric,Adventure,Moddable,Tactical,Replay Value,Competitive,Female Protagonist"
No One Survived,https://store.steampowered.com/app/1963370/No_One_Survived,"Early Access,Survival,Open World,Survival Horror,Zombies,Multiplayer,Exploration,Post-apocalyptic,Crafting,Third Person,Singleplayer,Adventure,3D,Co-op,Building,Online Co-Op,Sandbox,First-Person,RPG,Gore"
Viscera Cleanup Detail,https://store.steampowered.com/app/246900/Viscera_Cleanup_Detail,"Simulation,Gore,Multiplayer,Co-op,First-Person,Funny,Indie,Physics,Sci-fi,Comedy,Space,Singleplayer,Horror,Blood,Casual,Walking Simulator,Sandbox,Parody,Adventure,Relaxing"
iRacing,https://store.steampowered.com/app/266410/iRacing,"Racing,Automobile Sim,Simulation,Sports,VR,Driving,Massively Multiplayer,Multiplayer,Realistic,Singleplayer,Controller,eSports,First-Person,Open World"
Cross Tails,https://store.steampowered.com/app/2106560/Cross_Tails,"Simulation,Strategy RPG,Fantasy,JRPG,Turn-Based Strategy,Singleplayer,Turn-Based Tactics,Adventure,RPG,Stylized,Strategy,Top-Down"
Retrowave,https://store.steampowered.com/app/1239690/Retrowave,"Racing,Indie,1980s,Casual,Retro,Simulation,Action,Music,Relaxing,Cyberpunk,1990's,Great Soundtrack,Singleplayer,Arcade,Futuristic,Psychedelic,Runner,Surreal,Atmospheric,Addictive"
My Child Lebensborn Remastered,https://store.steampowered.com/app/2430730/My_Child_Lebensborn_Remastered,"Simulation,Life Sim,Story Rich,Emotional,Immersive Sim,Choices Matter,Indie,Singleplayer"
Mechabellum,https://store.steampowered.com/app/669330/Mechabellum,"Early Access,Auto Battler,Strategy,Mechs,Multiplayer,Robots,Simulation,War,Turn-Based,PvP,Action,Co-op,Singleplayer,RTS,Turn-Based Strategy,Tower Defense,Turn-Based Tactics,Real Time Tactics,Wargame,Action RTS"
20 Minutes Till Dawn,https://store.steampowered.com/app/1966900/20_Minutes_Till_Dawn,"Action Roguelike,Bullet Hell,Shoot 'Em Up,Top-Down Shooter,Roguelite,Lovecraftian,Twin Stick Shooter,Roguelike,Action RPG,2D,Tutorial,Pixel Graphics,RPG,Top-Down,Action,Controller,Gun Customization,Dark Fantasy,Score Attack,Survival"
OXENFREE II: Lost Signals,https://store.steampowered.com/app/1574310/OXENFREE_II_Lost_Signals,"Thriller,Supernatural,Adventure,Mystery,Story Rich,Exploration,Female Protagonist,Choose Your Own Adventure,Side Scroller,Interactive Fiction,Horror,Point & Click,Walking Simulator,Choices Matter,Narrative,Visual Novel,Multiple Endings,Dark Comedy,Singleplayer,Psychological Horror"
Metal War Online: Retribution,https://store.steampowered.com/app/412470/Metal_War_Online_Retribution,"Free to Play,Multiplayer,Racing,Action,Early Access,Massively Multiplayer,Shooter,Tanks,Co-op,Open World,FPS,Adventure,PvP,Zombies,Singleplayer,Sandbox,First-Person,Online Co-Op,War"
Avorion,https://store.steampowered.com/app/445220/Avorion,"Exploration,Sandbox,Building,Space Sim,Flight,Choose Your Own Adventure,PvE,Open World,3D,Third Person,Space,Sci-fi,Simulation,Economy,Voxel,Spaceships,Management,Trading,Vehicular Combat,Action RPG"
ELEX,https://store.steampowered.com/app/411300/ELEX,"RPG,Open World,Singleplayer,Post-apocalyptic,Sci-fi,Fantasy,Adventure,Action,Third Person,Gothic,Story Rich,Atmospheric,Choices Matter,Difficult,War,Futuristic,Violent,Dark Fantasy,Base Building,Third-Person Shooter"
Tales of Arise,https://store.steampowered.com/app/740130/Tales_of_Arise,"Anime,JRPG,RPG,Action RPG,Singleplayer,Open World,Action,Fantasy,Story Rich,Third Person,Magic,Combat,Adventure,Controller,Female Protagonist,Romance,Character Customization,Sexual Content,Hack and Slash,Multiplayer"
Milk outside a bag of milk outside a bag of milk,https://store.steampowered.com/app/1604000/Milk_outside_a_bag_of_milk_outside_a_bag_of_milk,"Psychological Horror,Visual Novel,Psychedelic,Pixel Graphics,Story Rich,Abstract,2D,Multiple Endings,Indie,Text-Based,Psychological,Singleplayer,Horror,Surreal,Anime,Great Soundtrack,Female Protagonist,Casual,Choices Matter,Point & Click"
Warhammer The Horus Heresy: Legions,https://store.steampowered.com/app/1031140/Warhammer_The_Horus_Heresy_Legions,"Deckbuilding,Card Game,Multiplayer,Free to Play,Board Game,PvP,Strategy,Trading Card Game,Card Battler,Singleplayer,PvE,Adventure,Turn-Based Tactics,Turn-Based Strategy,Warhammer 40K,Turn-Based Combat,Lore-Rich,2D,Tabletop,Story Rich"
Car Mechanic Simulator 2018,https://store.steampowered.com/app/645630/Car_Mechanic_Simulator_2018,"Simulation,Automobile Sim,Driving,Building,Realistic,Racing,Singleplayer,Multiplayer,First-Person,Sandbox,Education,Crafting,Moddable,Open World,Physics,Management,Great Soundtrack,Strategy,Memes,Co-op"
Battlefleet Gothic: Armada 2,https://store.steampowered.com/app/573100/Battlefleet_Gothic_Armada_2,"Strategy,Space,Warhammer 40K,Real Time Tactics,RTS,Sci-fi,Singleplayer,Games Workshop,Violent,Co-op,Multiplayer,Naval,Atmospheric,War,Co-op Campaign,Tactical,Naval Combat"
Crysis Remastered,https://store.steampowered.com/app/1715130/Crysis_Remastered,"Action,Shooter,FPS,Sci-fi,Sandbox,Stealth,Aliens,Atmospheric,Singleplayer,Futuristic,Cinematic,Adventure,Realistic,Tactical,America,First-Person,Violent,Multiplayer,Survival,Remake"
TerraTech,https://store.steampowered.com/app/285920/TerraTech,"Building,Sandbox,Open World,Open World Survival Craft,Multiplayer,Robots,Crafting,Action,Survival,Adventure,Singleplayer,Exploration,Strategy,Early Access,Indie,Physics,Third Person,Shooter,Co-op,Sci-fi"
Holdfast: Nations At War,https://store.steampowered.com/app/589290/Holdfast_Nations_At_War,"Historical,Multiplayer,War,Strategy,Military,Massively Multiplayer,Action,Simulation,FPS,Naval,Team-Based,Shooter,Tactical,Third-Person Shooter,First-Person,Indie,Moddable,Naval Combat,Wargame,Third Person"
Mist Legacy,https://store.steampowered.com/app/1259440/Mist_Legacy,"Free to Play,MMORPG,Turn-Based Combat,Fantasy,Crafting,Massively Multiplayer,Story Rich,RPG,Open World,Character Customization,Base Building,Resource Management,Inventory Management,PvP,PvE,Top-Down,Stylized,CRPG,Tactical RPG,Exploration"
Five Nights at Freddy's,https://store.steampowered.com/app/319510/Five_Nights_at_Freddys,"Horror,Singleplayer,Survival Horror,Robots,Psychological Horror,Difficult,Indie,First-Person,Point & Click,Dark,Survival,Atmospheric,Mouse only,Supernatural,Resource Management,Jump Scare,Silent Protagonist,Lore-Rich,Short,Historical"
Neon White,https://store.steampowered.com/app/1533420/Neon_White,"Action,FPS,Parkour,Great Soundtrack,Platformer,3D Platformer,Anime,Adventure,Shooter,Indie,Singleplayer,Precision Platformer,Dating Sim,Fast-Paced,First-Person,3D,Stylized,Story Rich,Mystery,Card Game"
Going Medieval,https://store.steampowered.com/app/1029780/Going_Medieval,"Early Access,City Builder,Medieval,Colony Sim,Strategy,Simulation,Building,Survival,Base Building,Management,Crafting,Sandbox,RPG,Open World,Resource Management,RTS,Singleplayer,3D,Procedural Generation,Stylized"
Have a Nice Death,https://store.steampowered.com/app/1740720/Have_a_Nice_Death,"Action Roguelike,Hack and Slash,Funny,Action,Singleplayer,2D,2D Platformer,Dark Humor,Cartoony,Cartoon,Gothic,Controller,Roguelike,Comedy,Roguelite,Early Access,Combat,Indie,Platformer,Metroidvania"
Jagged Alliance 2 - Wildfire,https://store.steampowered.com/app/215930/Jagged_Alliance_2__Wildfire,"Strategy,RPG,Turn-Based Tactics,Turn-Based Strategy,Turn-Based,Tactical,Singleplayer,Isometric,Tactical RPG,Classic,Action"
WAVESHAPER,https://store.steampowered.com/app/562260/WAVESHAPER,"Casual,Action,Indie,2D,Minimalist,Score Attack,Runner,Difficult"
Testament: The Order of High Human,https://store.steampowered.com/app/2176430/Testament_The_Order_of_High_Human,"RPG,First-Person,Fantasy,Action,Action-Adventure,Adventure,Singleplayer,Action RPG,Swordplay,Magic,Archery,Metroidvania,Medieval,Dark Fantasy,Lore-Rich,Story Rich,Post-apocalyptic,Atmospheric,Indie,Puzzle Platformer"
Chaos on Deponia,https://store.steampowered.com/app/220740/Chaos_on_Deponia,"Adventure,Point & Click,Comedy,Singleplayer,Puzzle,Indie,Funny,Story Rich,Great Soundtrack,2D,Escape Room,Dark Humor,Hand-drawn,Steampunk,Retro,Classic,Sci-fi,Atmospheric"
OneShot,https://store.steampowered.com/app/420530/OneShot,"Story Rich,Pixel Graphics,Great Soundtrack,Indie,Cute,Atmospheric,Puzzle,Singleplayer,Choices Matter,Adventure,Multiple Endings,RPGMaker,2D,Surreal,RPG,Exploration,Replay Value,Casual,Psychological Horror,Anime"
MORDHAU,https://store.steampowered.com/app/629760/MORDHAU,"Medieval,Multiplayer,First-Person,Swordplay,Gore,PvP,Online Co-Op,Action,Fighting,PvE,Character Customization,Hack and Slash,Team-Based,Third Person,Realistic,Competitive,Historical,Indie,Survival,FPS"
Outlast,https://store.steampowered.com/app/238320/Outlast,"Horror,First-Person,Survival Horror,Atmospheric,Gore,Psychological Horror,Survival,Singleplayer,Adventure,Dark,Action,Indie,Stealth,Nudity,Multiplayer,Parkour,Difficult,Walking Simulator,3D Vision,Sci-fi"
Espresso Tycoon,https://store.steampowered.com/app/1543280/Espresso_Tycoon,"Casual,Simulation,Building,Management,3D,Education,Strategy,Isometric,Character Customization,Cooking,Realistic,Sandbox,Singleplayer,Design & Illustration,Immersive Sim,Relaxing,Life Sim,Cute,Adventure,Indie"
Motor Town: Behind The Wheel,https://store.steampowered.com/app/1369670/Motor_Town_Behind_The_Wheel,"Early Access,Open World,Driving,Transportation,Automobile Sim,Simulation,Realistic,Relaxing,Immersive Sim,Economy,Exploration,Atmospheric,Management,Racing,Time Attack,Controller,Multiplayer,3D,Casual,Singleplayer"
KovaaK's,https://store.steampowered.com/app/824270/KovaaKs,"Action,Shooter,Simulation,FPS,Indie,First-Person,Software Training,Singleplayer,Controller,Multiplayer"
Clanfolk,https://store.steampowered.com/app/1700870/Clanfolk,"Strategy,Simulation,RTS,City Builder,Base Building,Building,Management,Resource Management,Survival,Moddable,Economy,Sandbox,Open World,2D,Singleplayer,Medieval,Replay Value,Tactical,Automation,Early Access"
ROUNDS,https://store.steampowered.com/app/1557740/ROUNDS,"Multiplayer,Fighting,Local Multiplayer,2D Fighter,Deckbuilding,Action,Roguelite,Indie,Physics,Card Battler,2D,Roguelike Deckbuilder,PvP,Card Game,Platformer,Side Scroller,Party Game,2D Platformer,Arcade,Twin Stick Shooter"
